-45.312,25.125,-6.0999,2.75,2.75
-70,64,-0.94517,11,11
-25,24,-0.89189,10,10
-22,52,-0.88949,3,3
-18,17,-0.91501,5,5
-60,91,-0.94638,-2,-2
-43,38,-0.87006,-2,-2
-28,16,-0.89349,-1,-1
-62,58,-0.90451,-18,-18
-0.909,0,-0.88072,-0.857,-0.857
-0.491,0,-0.44681,-0.469,-0.469
-0.251,0.014,-0.082545,-0.189,-0.189
0.075,0.144,0.097246,0.099,0.099
0.58,0.959,0.7965,0.75,0.75
-0.496,0.001,-0.22456,-0.409,-0.409
-0.651,0,-0.53199,-0.403,-0.403
-71.5,47.5,-8.6311,47.5,47.5
-54.688,31.375,-2.4212,-6.812,-6.812
-47.938,15.438,-4.8577,9.125,9.125
-79,52,-1.2741,1,1
-24,43,-0.72348,-3,-3
-26,50,-0.79848,4,4
-15,24,-0.62646,-2,-2
-41,71,-0.4664,-2,-2
-23,62,-0.66531,2,2
-11,8,-0.83051,2,2
-62,50,-1.0639,26,26
-0.863,0,-0.84015,-0.857,-0.857
-0.542,0,-0.48817,-0.461,-0.461
-0.231,0.062,-0.046236,-0.177,-0.177
0.121,0.294,0.20406,0.147,0.147
0.665,1.083,0.83357,0.708,0.708
-0.512,0,-0.27216,-0.382,-0.382
-0.6,0,-0.46003,-0.462,-0.462
-97.312,33.938,-10.36,33.938,33.938
-40.125,65.688,1.6308,6.188,6.188
-56.125,52.25,-2.0154,8.438,8.438
-52,62,-0.76947,-6,-6
-37,29,-0.89623,4,4
-31,45,-1.074,2,2
-19,18,-0.96795,-5,-5
-68,59,-1.2327,-14,-14
-70,35,-0.94569,-4,-4
-16,11,-0.90722,-7,-7
-57,59,-1.0481,-15,-15
-0.889,0,-0.85662,-0.849,-0.849
-0.534,0,-0.44753,-0.469,-0.469
-0.223,0.095,-0.01244,-0.109,-0.109
0.176,0.27,0.22296,0.217,0.217
0.583,1.228,0.7854,0.733,0.733
-0.644,0.115,-0.20269,-0.365,-0.365
-1.205,0,-0.53015,-0.498,-0.498
-104.31,89.562,-7.218,89.562,89.562
-116.44,64,-1.0047,4.312,4.312
-69.125,46.562,-2.305,28.5,28.5
-69,58,-0.48225,-4,-4
-73,79,-0.83383,2,2
-44,62,-0.90244,0,0
-27,20,-0.84013,-2,-2
-41,50,-0.77711,-1,-1
-27,25,-0.96154,1,1
-12,18,-0.92,2,2
-74,46,-0.46154,20,20
-0.864,0,-0.83606,-0.836,-0.836
-0.544,0,-0.50516,-0.489,-0.489
-0.294,0,-0.13852,-0.188,-0.188
0.081,0.178,0.13331,0.162,0.162
0.623,1.187,0.82741,0.737,0.737
-0.599,0.08,-0.35224,-0.44,-0.44
-0.746,0,-0.39044,-0.381,-0.381
-70.062,92.875,-4.635,92.875,92.875
-42.5,38.312,0.53054,3.188,3.188
-63.375,42.188,-6.2862,16.5,16.5
-96,41,-1.127,17,17
-23,25,-1.044,0,0
-24,30,-0.91736,-1,-1
-12,27,-0.78243,-2,-2
-44,75,-0.54183,-5,-5
-44,31,-0.86147,-6,-6
-21,8,-1.0142,-1,-1
-39,43,-0.51429,11,11
-0.925,0,-0.88103,-0.866,-0.866
-0.511,0,-0.41497,-0.42,-0.42
-0.297,0.012,-0.12556,-0.257,-0.257
0.08,0.2,0.13321,0.088,0.088
0.6,0.989,0.72891,0.71,0.71
-0.596,0,-0.32908,-0.522,-0.522
-0.713,0,-0.55753,-0.423,-0.423
-70.75,38.562,-13.599,38.562,38.562
-85.812,49.438,-1.3992,-6.062,-6.062
-82.25,26.75,-6.9402,8.375,8.375
-50,59,-0.83913,-5,-5
-22,29,-0.89778,-12,-12
-23,26,-0.97309,-4,-4
-13,16,-1,-5,-5
-39,81,-0.83886,2,2
-33,48,-0.89552,2,2
-11,7,-0.97462,1,1
-48,46,-0.87444,-8,-8
-0.899,0,-0.86884,-0.86,-0.86
-0.513,0,-0.41513,-0.444,-0.444
-0.275,0.078,-0.047345,-0.238,-0.238
0.067,0.337,0.22101,0.078,0.078
0.616,0.927,0.74003,0.751,0.751
-0.583,0.066,-0.2631,-0.462,-0.462
-0.757,0,-0.58566,-0.481,-0.481
-107.62,25.312,-11.782,10,10
-69.062,68.125,1.4783,-1.562,-1.562
-49.188,44.125,-1.1687,2.25,2.25
-80,53,-0.71916,-10,-10
-25,34,-0.82086,-2,-2
-23,35,-1.008,-6,-6
-18,28,-0.79781,-2,-2
-48,61,-0.59249,6,6
-32,32,-0.84136,-2,-2
-8,9,-0.84412,0,0
-49,43,-0.86885,-13,-13
