-41.438,55.75,-1.344,-4.188,-4.188
-47.125,39.875,4.6581,0.875,0.875
-86,53,-0.78541,1,1
-18,23,-1.1226,-10,-10
-17,14,-1.0596,-5,-5
-14,21,-0.92991,-4,-4
-32,63,-0.9447,-16,-16
-24,37,-0.87081,-8,-8
-14,11,-0.94608,-1,-1
-43,51,-0.61207,-7,-7
